CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,Cluster_Id
17190.0,207,1,195.0,1,1,4,114,0
17191.0,94,3,47.25,3,3,3,333,3
17193.0,86,3,199.32,3,3,4,334,3
17194.0,273,1,10.0,1,1,1,111,0
17204.0,175,4,149.45999999999998,2,4,4,244,3
17211.0,180,3,23.6,2,3,2,232,0
17212.0,253,1,3.95,1,1,1,111,0
17213.0,141,2,37.620000000000005,2,2,3,223,0
17214.0,85,2,92.8,4,2,4,424,1
17217.0,234,1,11.8,1,1,1,111,0
17218.0,71,3,16.740000000000002,4,3,2,432,1
17220.0,71,9,71.42999999999999,4,4,3,443,3
17227.0,70,3,27.9,4,3,2,432,1
17228.0,87,2,13.259999999999998,3,2,1,321,1
17229.0,96,2,4.15,3,2,1,321,1
17230.0,264,1,25.200000000000003,1,1,2,112,0
17231.0,126,4,19.2,2,4,2,242,3
17234.0,182,1,4.95,2,1,1,211,0
17236.0,179,2,23.15,2,2,2,222,0
17238.0,84,9,45.39,4,4,3,443,3
17242.0,108,2,99.60000000000001,3,2,4,324,1
17243.0,78,10,181.95,4,4,4,444,3
17245.0,204,1,15.299999999999999,1,1,1,111,0
17248.0,120,1,4.95,2,1,1,211,0
17250.0,261,1,19.95,1,1,2,112,0
17252.0,116,2,13.35,3,2,1,321,1
17256.0,107,1,89.7,3,1,3,313,1
17259.0,148,1,2.08,2,1,1,211,0
17262.0,227,3,501.55000000000007,1,3,4,134,0
17263.0,208,1,0.95,1,1,1,111,0
17265.0,138,2,7.88,2,2,1,221,0
17266.0,147,1,3.75,2,1,1,211,0
17267.0,127,2,26.4,2,2,2,222,0
17268.0,107,4,449.12,3,4,4,344,3
17272.0,199,2,35.4,1,2,2,122,0
17277.0,227,1,19.9,1,1,2,112,0
17278.0,241,1,25.5,1,1,2,112,0
17282.0,130,2,457.92,2,2,4,224,0
17284.0,120,4,22.410000000000004,2,4,2,242,3
17287.0,74,4,20.73,4,4,2,442,3
17288.0,207,2,75.0,1,2,3,123,0
17289.0,180,1,7.95,2,1,1,211,0
17293.0,85,4,118.3,4,4,4,444,3
17298.0,101,2,37.83,3,2,3,323,1
17299.0,89,3,37.44,3,3,3,333,3
17302.0,122,2,4.55,2,2,1,221,0
17306.0,71,13,1647.96,4,4,4,444,3
17309.0,95,1,4.949999999999999,3,1,1,311,1
17311.0,78,1,30.0,4,1,2,412,1
17312.0,138,3,267.75,2,3,4,234,3
17314.0,148,3,78.75,2,3,3,233,0
17315.0,75,25,527.3399999999999,4,4,4,444,3
17317.0,89,1,119.52000000000001,3,1,4,314,1
17320.0,100,2,43.75,3,2,3,323,1
17323.0,124,3,11.39,2,3,1,231,0
17325.0,280,1,11.7,1,1,1,111,0
17331.0,123,1,175.2,2,1,4,214,0
17333.0,85,1,39.599999999999994,4,1,3,413,1
17337.0,151,3,31.439999999999998,2,3,2,232,0
17338.0,114,4,61.8,3,4,3,343,3
17339.0,94,1,82.80000000000001,3,1,3,313,1
17340.0,80,8,165.42000000000002,4,4,4,444,3
17341.0,156,2,24.46,2,2,2,222,0
17345.0,93,3,42.730000000000004,3,3,3,333,3
17346.0,103,5,14.97,3,4,1,341,3
17347.0,86,1,228.96,3,1,4,314,1
17348.0,71,1,15.0,4,1,1,411,1
17349.0,179,1,12.75,2,1,1,211,0
17351.0,169,2,37.050000000000004,2,2,3,223,0
17353.0,129,2,435.0,2,2,4,224,0
17360.0,184,1,4.25,1,1,1,111,0
17361.0,186,1,0.42,1,1,1,111,0
17362.0,239,1,7.25,1,1,1,111,0
17364.0,137,4,124.46,2,4,4,244,3
17365.0,87,4,20.7,3,4,2,342,3
17367.0,238,1,17.4,1,1,2,112,0
17368.0,93,4,278.40999999999997,3,4,4,344,3
17370.0,72,4,69.96,4,4,3,443,3
17372.0,166,3,15.55,2,3,1,231,0
17373.0,71,2,49.68,4,2,3,423,1
17374.0,218,2,30.9,1,2,2,122,0
17375.0,199,1,4.25,1,1,1,111,0
17376.0,70,1,6.6,4,1,1,411,1
17377.0,74,6,43.38,4,4,3,443,3
17381.0,99,16,2426.88,3,4,4,344,3
17384.0,219,1,5.95,1,1,1,111,0
17386.0,99,5,424.86000000000007,3,4,4,344,3
17388.0,77,3,395.6,4,3,4,434,3
17389.0,74,21,2232.1,4,4,4,444,3
17391.0,163,2,305.28000000000003,2,2,4,224,0
17394.0,219,1,9.95,1,1,1,111,0
17396.0,148,5,1298.4,2,4,4,244,3
17398.0,114,3,72.3,3,3,3,333,3
17400.0,126,4,26.75,2,4,2,242,3
17402.0,85,6,349.02,4,4,4,444,3
17405.0,72,2,22.740000000000002,4,2,2,422,1
17408.0,163,1,12.75,2,1,1,211,0
17409.0,184,2,77.65,1,2,3,123,0
17410.0,96,2,36.3,3,2,3,323,1
17411.0,75,2,30.02,4,2,2,422,1
17412.0,196,1,16.5,1,1,2,112,0
17414.0,184,1,14.399999999999999,1,1,1,111,0
17415.0,79,1,170.0,4,1,4,414,1
17416.0,77,6,474.45000000000005,4,4,4,444,3
17419.0,143,4,72.8,2,4,3,243,3
17420.0,171,1,19.9,2,1,2,212,0
17422.0,93,4,89.96,3,4,3,343,3
17423.0,217,1,13.5,1,1,1,111,0
17426.0,91,4,98.1,3,4,4,344,3
17427.0,71,1,30.0,4,1,2,412,1
17428.0,85,15,879.0400000000001,4,4,4,444,3
17429.0,128,3,33.519999999999996,2,3,2,232,0
17433.0,88,1,0.85,3,1,1,311,1
17434.0,85,1,83.4,4,1,3,413,1
17436.0,226,1,45.9,1,1,3,113,0
17438.0,253,1,25.5,1,1,2,112,0
17440.0,156,3,140.22,2,3,4,234,3
17442.0,93,4,82.19999999999999,3,4,3,343,3
17446.0,176,1,13.200000000000001,2,1,1,211,0
17447.0,71,1,15.299999999999999,4,1,1,411,1
17449.0,94,3,33.66,3,3,2,332,1
17450.0,70,28,18009.059999999998,4,4,4,444,2
17451.0,81,2,26.8,4,2,2,422,1
17454.0,192,2,27.4,1,2,2,122,0
17455.0,203,1,16.5,1,1,2,112,0
17457.0,126,3,639.04,2,3,4,234,3
17460.0,94,3,53.400000000000006,3,3,3,333,3
17463.0,176,2,35.1,2,2,2,222,0
17464.0,158,1,71.4,2,1,3,213,0
17466.0,78,1,14.850000000000001,4,1,1,411,1
17469.0,72,4,99.1,4,4,4,444,3
17470.0,127,3,59.4,2,3,3,233,3
17472.0,191,1,3.0,1,1,1,111,0
17475.0,79,1,26.099999999999998,4,1,2,412,1
17480.0,77,1,35.400000000000006,4,1,2,412,1
17481.0,93,1,9.36,3,1,1,311,1
17483.0,134,2,40.8,2,2,3,223,0
17486.0,261,1,17.0,1,1,2,112,0
17489.0,212,1,15.0,1,1,1,111,0
17490.0,73,3,51.45,4,3,3,433,3
17491.0,74,5,197.84999999999997,4,4,4,444,3
17492.0,248,1,10.2,1,1,1,111,0
17498.0,75,1,15.0,4,1,1,411,1
17501.0,220,2,25.950000000000003,1,2,2,122,0
17504.0,206,7,250.48,1,4,4,144,0
17505.0,161,2,49.65,2,2,3,223,0
17506.0,75,1,25.0,4,1,2,412,1
17507.0,261,1,5.2,1,1,1,111,0
17511.0,73,17,1740.8300000000002,4,4,4,444,3
17512.0,121,5,306.6,2,4,4,244,3
17513.0,72,1,70.8,4,1,3,413,1
17514.0,128,1,2.95,2,1,1,211,0
17515.0,206,2,18.65,1,2,2,122,0
17516.0,119,2,2.25,3,2,1,321,1
17519.0,133,4,90.80000000000001,2,4,3,243,3
17521.0,199,1,10.2,1,1,1,111,0
17522.0,138,4,25.699999999999996,2,4,2,242,3
17527.0,80,3,88.71,4,3,3,433,3
17528.0,71,2,21.0,4,2,2,422,1
17530.0,85,5,88.28,4,4,3,443,3
17531.0,190,1,15.9,1,1,1,111,0
17535.0,280,1,10.2,1,1,1,111,0
17536.0,177,1,25.5,2,1,2,212,0
17542.0,269,1,20.4,1,1,2,112,0
17548.0,233,1,30.0,1,1,2,112,0
17550.0,197,3,5.65,1,3,1,131,0
17552.0,71,1,23.400000000000002,4,1,2,412,1
17553.0,129,1,237.60000000000002,2,1,4,214,0
17554.0,122,2,18.06,2,2,2,222,0
17556.0,205,1,10.5,1,1,1,111,0
17557.0,81,1,7.95,4,1,1,411,1
17560.0,94,3,125.80000000000001,3,3,4,334,3
17562.0,87,5,107.88,3,4,4,344,3
17564.0,80,1,8.850000000000001,4,1,1,411,1
17567.0,92,4,64.99,3,4,3,343,3
17571.0,145,2,45.65,2,2,3,223,0
17572.0,71,3,69.9,4,3,3,433,3
17573.0,85,2,22.5,4,2,2,422,1
17574.0,242,1,35.7,1,1,3,113,0
17576.0,73,11,81.46000000000001,4,4,3,443,3
17578.0,218,1,18.72,1,1,2,112,0
17579.0,137,2,41.300000000000004,2,2,3,223,0
17580.0,252,1,47.7,1,1,3,113,0
17581.0,78,16,641.89,4,4,4,444,3
17582.0,236,1,1.7399999999999998,1,1,1,111,0
17584.0,127,1,39.6,2,1,3,213,0
17585.0,109,3,12.73,3,3,1,331,1
17588.0,100,3,289.02,3,3,4,334,3
17589.0,151,3,23.950000000000003,2,3,2,232,0
17591.0,73,4,125.8,4,4,4,444,3
17593.0,91,3,77.93,3,3,3,333,3
17594.0,85,2,67.0,4,2,3,423,1
17596.0,136,3,42.83,2,3,3,233,0
17597.0,213,1,19.799999999999997,1,1,2,112,0
17601.0,239,1,30.0,1,1,2,112,0
17602.0,85,2,20.8,4,2,2,422,1
17603.0,78,1,9.899999999999999,4,1,1,411,1
17604.0,217,1,4.2,1,1,1,111,0
17609.0,73,1,16.9,4,1,2,412,1
17611.0,72,7,74.97,4,4,3,443,3
17612.0,95,4,42.72,3,4,3,343,3
17613.0,81,8,176.95,4,4,4,444,3
17615.0,130,3,44.3,2,3,3,233,0
17616.0,173,2,244.79999999999998,2,2,4,224,0
17618.0,248,1,30.0,1,1,2,112,0
17624.0,218,1,35.8,1,1,3,113,0
17625.0,140,2,11.05,2,2,1,221,0
17628.0,81,1,16.35,4,1,1,411,1
17629.0,120,4,56.34,2,4,3,243,3
17630.0,169,2,43.199999999999996,2,2,3,223,0
17631.0,137,2,34.650000000000006,2,2,2,222,0
17633.0,71,3,75.81,4,3,3,433,3
17634.0,92,6,77.4,3,4,3,343,3
17637.0,115,1,19.8,3,1,2,312,1
17639.0,276,1,19.9,1,1,2,112,0
17640.0,86,1,107.28,3,1,4,314,1
17642.0,119,2,20.94,3,2,2,322,1
17644.0,78,8,179.84999999999997,4,4,4,444,3
17646.0,219,2,32.7,1,2,2,122,0
17648.0,192,3,47.4,1,3,3,133,0
17649.0,138,1,15.0,2,1,1,211,0
17651.0,79,5,122.8,4,4,4,444,3
17652.0,84,7,166.55,4,4,4,444,3
17653.0,99,2,40.1,3,2,3,323,1
17654.0,277,1,7.5,1,1,1,111,0
17655.0,116,2,64.6,3,2,3,323,1
17656.0,73,5,111.66,4,4,4,444,3
17658.0,211,1,45.0,1,1,3,113,0
17659.0,100,6,119.43,3,4,4,344,3
17660.0,141,1,3.75,2,1,1,211,0
17663.0,84,4,57.04,4,4,3,443,3
17664.0,212,1,13.200000000000001,1,1,1,111,0
17667.0,161,3,64.72,2,3,3,233,0
17669.0,85,6,213.3,4,4,4,444,3
17670.0,227,1,31.8,1,1,2,112,0
17671.0,157,2,53.8,2,2,3,223,0
17673.0,162,3,41.6,2,3,3,233,0
17674.0,74,1,5.04,4,1,1,411,1
17675.0,70,19,603.51,4,4,4,444,3
17676.0,109,3,56.0,3,3,3,333,3
17677.0,82,16,765.5099999999999,4,4,4,444,3
17678.0,263,1,17.4,1,1,2,112,0
17679.0,85,1,61.199999999999996,4,1,3,413,1
17682.0,115,4,119.53999999999999,3,4,4,344,3
17685.0,88,2,110.4,3,2,4,324,1
17686.0,80,5,84.06,4,4,3,443,3
17690.0,101,6,107.65,3,4,4,344,3
17692.0,127,2,59.519999999999996,2,2,3,223,0
17693.0,137,1,15.0,2,1,1,211,0
17694.0,141,1,30.0,2,1,2,212,0
17695.0,131,2,36.6,2,2,3,223,0
17696.0,108,5,100.68,3,4,4,344,3
17697.0,236,1,12.600000000000001,1,1,1,111,0
17698.0,260,1,17.4,1,1,2,112,0
17700.0,94,3,111.6,3,3,4,334,3
17701.0,252,1,17.0,1,1,2,112,0
17702.0,108,3,212.1,3,3,4,334,3
17703.0,109,2,33.0,3,2,2,322,1
17704.0,168,2,60.3,2,2,3,223,0
17705.0,74,6,116.5,4,4,4,444,3
17706.0,100,8,199.55,3,4,4,344,3
17707.0,185,1,51.0,1,1,3,113,0
17708.0,187,1,3.75,1,1,1,111,0
17709.0,169,1,11.9,2,1,1,211,0
17715.0,200,1,326.4,1,1,4,114,0
17716.0,75,9,164.40000000000003,4,4,4,444,3
17718.0,232,1,20.4,1,1,2,112,0
17719.0,75,14,300.19,4,4,4,444,3
17720.0,113,2,84.32,3,2,3,323,1
17722.0,96,2,45.0,3,2,3,323,1
17723.0,127,6,3112.5000000000005,2,4,4,244,3
17724.0,71,3,68.4,4,3,3,433,3
17725.0,70,9,196.9,4,4,4,444,3
17728.0,86,1,15.9,3,1,1,311,1
17730.0,78,7,222.15,4,4,4,444,3
17731.0,79,4,101.41000000000001,4,4,4,444,3
17733.0,261,1,17.0,1,1,2,112,0
17734.0,136,2,44.64,2,2,3,223,0
17735.0,93,13,281.3,3,4,4,344,3
17736.0,113,1,9.36,3,1,1,311,1
17738.0,148,3,88.5,2,3,3,233,0
17739.0,71,2,126.9,4,2,4,424,1
17742.0,113,1,25.5,3,1,2,312,1
17744.0,250,1,23.4,1,1,2,112,0
17746.0,240,1,31.6,1,1,2,112,0
17747.0,112,1,71.4,3,1,3,313,1
17749.0,178,2,29.25,2,2,2,222,0
17750.0,82,6,80.69000000000001,4,4,3,443,3
17754.0,142,2,24.54,2,2,2,222,0
17757.0,70,14,359.46,4,4,4,444,3
17758.0,79,5,66.1,4,4,3,443,3
17759.0,169,2,25.2,2,2,2,222,0
17763.0,263,1,15.0,1,1,1,111,0
17764.0,211,1,8.25,1,1,1,111,0
17765.0,158,3,27.55,2,3,2,232,0
17768.0,166,1,10.5,2,1,1,211,0
17769.0,138,3,19.4,2,3,2,232,0
17770.0,198,5,132.64999999999998,1,4,4,144,0
17774.0,96,3,16.8,3,3,2,332,1
17775.0,254,1,15.600000000000001,1,1,1,111,0
17777.0,100,1,11.8,3,1,1,311,1
17779.0,87,2,22.810000000000002,3,2,2,322,1
17781.0,159,2,15.7,2,2,1,221,0
17783.0,72,2,7.91,4,2,1,421,1
17786.0,85,1,8.850000000000001,4,1,1,411,1
17787.0,152,1,2.37,2,1,1,211,0
17788.0,73,2,283.5,4,2,4,424,1
17789.0,281,1,12.75,1,1,1,111,0
17790.0,120,6,61.3,2,4,3,243,3
17795.0,179,2,10.999999999999998,2,2,1,221,0
17797.0,182,1,14.95,2,1,1,211,0
17799.0,99,6,75.19999999999999,3,4,3,343,3
17800.0,91,6,49.400000000000006,3,4,3,343,3
17802.0,82,2,19.049999999999997,4,2,2,422,1
17805.0,73,1,30.24,4,1,2,412,1
17809.0,129,4,693.6,2,4,4,244,3
17811.0,73,19,208.08,4,4,4,444,3
17813.0,71,1,4.25,4,1,1,411,1
17816.0,269,1,5.1,1,1,1,111,0
17817.0,277,2,197.5,1,2,4,124,0
17819.0,71,4,596.3399999999999,4,4,4,444,3
17827.0,242,1,3.9,1,1,1,111,0
17830.0,261,1,31.8,1,1,2,112,0
17837.0,75,4,22.22,4,4,2,442,3
17838.0,89,1,125.0,3,1,4,314,1
17841.0,72,66,570.0699999999999,4,4,4,444,3
17846.0,85,1,2033.1,4,1,4,414,1
17848.0,81,6,268.62,4,4,4,444,3
17849.0,218,2,21.35,1,2,2,122,0
17854.0,185,2,18.15,1,2,2,122,0
17856.0,233,3,202.10000000000002,1,3,4,134,0
17857.0,72,12,4644.68,4,4,4,444,3
17858.0,82,6,191.85,4,4,4,444,3
17861.0,136,4,83.51,2,4,3,243,3
17863.0,80,3,120.28,4,3,4,434,3
17864.0,89,2,19.55,3,2,2,322,1
17865.0,79,13,631.76,4,4,4,444,3
17866.0,142,1,17.700000000000003,2,1,2,212,0
17867.0,143,3,903.13,2,3,4,234,3
17869.0,107,4,50.55,3,4,3,343,3
17870.0,71,7,77.74000000000001,4,4,3,443,3
17871.0,204,1,5.76,1,1,1,111,0
17873.0,80,4,359.06,4,4,4,444,3
17874.0,185,6,108.11,1,4,4,144,0
17877.0,170,1,59.400000000000006,2,1,3,213,0
17879.0,173,1,1.16,2,1,1,211,0
17883.0,86,2,13.2,3,2,1,321,1
17886.0,210,2,20.7,1,2,2,122,0
17887.0,129,1,1.65,2,1,1,211,0
17888.0,79,3,24.95,4,3,2,432,1
17889.0,212,1,6.95,1,1,1,111,0
17891.0,162,1,20.4,2,1,2,212,0
17892.0,155,1,9.95,2,1,1,211,0
17893.0,225,1,3.25,1,1,1,111,0
17894.0,71,2,11.05,4,2,1,421,1
17897.0,172,1,7.95,2,1,1,211,0
17898.0,85,2,10.8,4,2,1,421,1
17899.0,159,1,13.68,2,1,1,211,0
17900.0,190,2,32.4,1,2,2,122,0
17905.0,71,2,182.9,4,2,4,424,1
17906.0,247,1,2.8499999999999996,1,1,1,111,0
17917.0,256,1,1.6,1,1,1,111,0
17919.0,88,1,70.80000000000001,3,1,3,313,1
17920.0,78,7,89.98,4,4,3,443,3
17921.0,148,3,17.82,2,3,2,232,0
17923.0,282,1,207.50000000000003,1,1,4,114,0
17926.0,133,2,53.10000000000001,2,2,3,223,0
17928.0,246,1,1.25,1,1,1,111,0
17929.0,112,2,510.79999999999995,3,2,4,324,1
17930.0,71,3,162.6,4,3,4,434,3
17931.0,134,2,5.7,2,2,1,221,0
17932.0,173,2,28.2,2,2,2,222,0
17935.0,138,2,23.619999999999997,2,2,2,222,0
17937.0,114,2,326.04,3,2,4,324,1
17939.0,159,1,1.9,2,1,1,211,0
17940.0,108,8,2497.48,3,4,4,344,3
17941.0,130,1,139.2,2,1,4,214,0
17946.0,233,2,9.329999999999998,1,2,1,121,0
17948.0,147,1,358.56000000000006,2,1,4,214,0
17949.0,70,32,22504.73,4,4,4,444,2
17950.0,72,1,10.5,4,1,1,411,1
17954.0,123,6,52.04,2,4,3,243,3
17955.0,198,4,197.1,1,4,4,144,0
17956.0,249,1,12.75,1,1,1,111,0
17958.0,116,1,4.16,3,1,1,311,1
17960.0,171,1,1.65,2,1,1,211,0
17961.0,70,29,107.33000000000001,4,4,4,444,3
17962.0,142,1,2.95,2,1,1,211,0
17965.0,91,8,90.9,3,4,3,343,3
17966.0,151,4,71.67,2,4,3,243,3
17969.0,166,1,8.25,2,1,1,211,0
17970.0,211,1,12.5,1,1,1,111,0
17972.0,241,1,6.95,1,1,1,111,0
17974.0,219,1,15.8,1,1,1,111,0
17975.0,114,7,230.22000000000003,3,4,4,344,3
17979.0,168,3,13.620000000000001,2,3,1,231,0
17980.0,165,2,45.8,2,2,3,223,0
17984.0,145,1,12.75,2,1,1,211,0
17987.0,185,1,1.6800000000000002,1,1,1,111,0
17988.0,117,4,24.5,3,4,2,342,3
17990.0,236,1,33.0,1,1,2,112,0
17991.0,225,2,5.9,1,2,1,121,0
17994.0,121,3,42.75,2,3,3,233,3
17995.0,281,1,23.6,1,1,2,112,0
17997.0,74,8,73.41999999999999,4,4,3,443,3
18001.0,86,1,2.55,3,1,1,311,1
18008.0,70,8,1831.3400000000001,4,4,4,444,3
18009.0,235,1,20.25,1,1,2,112,0
18010.0,256,1,12.75,1,1,1,111,0
18013.0,155,2,13.98,2,2,1,221,0
18016.0,74,2,35.4,4,2,2,422,1
18017.0,81,2,358.0,4,2,4,424,1
18018.0,108,2,42.7,3,2,3,323,1
18024.0,152,2,57.15,2,2,3,223,0
18027.0,98,1,15.299999999999999,3,1,1,311,1
18036.0,105,2,4.050000000000001,3,2,1,321,1
18037.0,154,4,6.55,2,4,1,241,0
18040.0,245,1,15.0,1,1,1,111,0
18041.0,70,11,336.55,4,4,4,444,3
18043.0,206,1,4.95,1,1,1,111,0
18044.0,87,7,89.77999999999999,3,4,3,343,3
18048.0,203,2,4.75,1,2,1,121,0
18053.0,70,1,19.799999999999997,4,1,2,412,1
18055.0,84,3,80.1,4,3,3,433,3
18061.0,107,5,239.55,3,4,4,344,3
18062.0,173,2,67.2,2,2,3,223,0
18064.0,133,2,383.0,2,2,4,224,0
18065.0,86,8,154.14000000000001,3,4,4,344,3
18066.0,75,1,70.80000000000001,4,1,3,413,1
18069.0,88,3,30.25,3,3,2,332,1
18071.0,257,1,45.0,1,1,3,113,0
18072.0,185,1,15.0,1,1,1,111,0
18073.0,114,12,1724.1,3,4,4,344,3
18075.0,106,5,125.4,3,4,4,344,3
18077.0,103,4,38.650000000000006,3,4,3,343,3
18078.0,217,2,101.7,1,2,4,124,0
18079.0,126,2,73.04,2,2,3,223,0
18080.0,242,1,841.4999999999999,1,1,4,114,0
18081.0,112,2,44.35,3,2,3,323,1
18086.0,274,1,10.08,1,1,1,111,0
18087.0,98,1,852.8,3,1,4,314,1
18092.0,86,5,357.36,3,4,4,344,3
18093.0,93,2,201.6,3,2,4,324,1
18094.0,81,6,212.1,4,4,4,444,3
18097.0,126,3,85.08,2,3,3,233,3
18099.0,127,1,7.95,2,1,1,211,0
18101.0,143,1,2.95,2,1,1,211,0
18102.0,72,34,26632.619999999995,4,4,4,444,2
18108.0,254,1,16.8,1,1,2,112,0
18109.0,72,13,187.78,4,4,4,444,3
18112.0,166,1,25.0,2,1,2,212,0
18116.0,234,3,26.04,1,3,2,132,0
18118.0,77,15,213.72,4,4,4,444,3
18120.0,214,1,4.95,1,1,1,111,0
18121.0,149,2,16.25,2,2,1,221,0
18122.0,84,2,14.3,4,2,1,421,1
18125.0,201,1,26.55,1,1,2,112,0
18127.0,133,1,17.700000000000003,2,1,2,212,0
18129.0,243,1,2.95,1,1,1,111,0
18133.0,212,1,931.4999999999999,1,1,4,114,0
18135.0,80,2,23.95,4,2,2,422,1
18136.0,211,1,22.5,1,1,2,112,0
18142.0,157,2,120.96,2,2,4,224,0
18143.0,116,2,36.7,3,2,3,323,1
18144.0,78,7,822.8,4,4,4,444,3
18145.0,87,2,21.0,3,2,2,322,1
18146.0,140,2,35.400000000000006,2,2,2,222,0
18147.0,108,1,18.96,3,1,2,312,1
18149.0,215,2,136.14999999999998,1,2,4,124,0
18150.0,140,2,20.28,2,2,2,222,0
18151.0,134,1,16.5,2,1,2,212,0
18155.0,75,2,33.6,4,2,2,422,1
18158.0,88,1,23.6,3,1,2,312,1
18160.0,200,1,20.8,1,1,2,112,0
18161.0,140,2,80.25,2,2,3,223,0
18165.0,177,1,4.5600000000000005,2,1,1,211,0
18167.0,105,1,35.400000000000006,3,1,2,312,1
18168.0,176,3,17.65,2,3,2,232,0
18170.0,112,2,25.08,3,2,2,322,1
18171.0,99,3,102.55,3,3,4,334,3
18172.0,78,12,1275.9199999999998,4,4,4,444,3
18173.0,86,4,439.2000000000001,3,4,4,344,3
18177.0,157,5,82.1,2,4,3,243,3
18178.0,128,2,26.6,2,2,2,222,0
18179.0,252,2,227.7,1,2,4,124,0
18180.0,80,4,75.0,4,4,3,443,3
18183.0,227,2,29.95,1,2,2,122,0
18185.0,249,1,11.7,1,1,1,111,0
18188.0,77,1,15.0,4,1,1,411,1
18189.0,77,2,31.5,4,2,2,422,1
18190.0,192,1,15.6,1,1,1,111,0
18191.0,261,1,30.599999999999998,1,1,2,112,0
18192.0,71,1,16.5,4,1,2,412,1
18193.0,165,1,19.9,2,1,2,212,0
18194.0,82,1,208.79999999999998,4,1,4,414,1
18196.0,95,1,4.15,3,1,1,311,1
18198.0,71,12,1589.5,4,4,4,444,3
18200.0,106,1,5.95,3,1,1,311,1
18202.0,199,2,54.6,1,2,3,123,0
18203.0,157,1,4.95,2,1,1,211,0
18204.0,71,3,21.25,4,3,2,432,1
18205.0,74,1,12.75,4,1,1,411,1
18210.0,267,1,30.0,1,1,2,112,0
18211.0,85,3,56.9,4,3,3,433,3
18213.0,236,1,15.0,1,1,1,111,0
18215.0,89,1,23.6,3,1,2,312,1
18217.0,70,1,19.8,4,1,2,412,1
18218.0,211,2,160.6,1,2,4,124,0
18219.0,149,5,118.0,2,4,4,244,3
18220.0,226,1,152.64000000000001,1,1,4,114,0
18221.0,115,3,57.0,3,3,3,333,3
18222.0,92,1,40.56,3,1,3,313,1
18223.0,96,7,153.85,3,4,4,344,3
18224.0,263,1,10.2,1,1,1,111,0
18225.0,84,6,133.6,4,4,4,444,3
18226.0,81,9,195.12,4,4,4,444,3
18227.0,217,1,15.0,1,1,1,111,0
18228.0,79,1,20.28,4,1,2,412,1
18229.0,70,12,936.26,4,4,4,444,3
18230.0,94,4,192.0,3,4,4,344,3
18231.0,192,4,64.8,1,4,3,143,0
18232.0,81,4,63.300000000000004,4,4,3,443,3
18235.0,71,3,38.28,4,3,3,433,3
18236.0,79,5,109.65,4,4,4,444,3
18237.0,91,3,47.25,3,3,3,333,3
18239.0,218,2,27.900000000000002,1,2,2,122,0
18241.0,74,13,269.90999999999997,4,4,4,444,3
18242.0,72,4,270.6,4,4,4,444,3
18245.0,149,4,73.4,2,4,3,243,3
18246.0,233,1,203.4,1,1,4,114,0
18248.0,122,2,48.45,2,2,3,223,0
18251.0,87,1,252.0,3,1,4,314,1
18252.0,171,1,19.8,2,1,2,212,0
18255.0,89,1,30.0,3,1,2,312,1
18257.0,114,3,54.599999999999994,3,3,3,333,3
18259.0,85,1,25.200000000000003,4,1,2,412,1
18260.0,172,4,75.57,2,4,3,243,3
18261.0,95,1,17.0,3,1,2,312,1
18262.0,140,1,2.88,2,1,1,211,0
18263.0,155,2,45.599999999999994,2,2,3,223,0
18265.0,72,2,42.8,4,2,3,423,1
18268.0,134,1,25.5,2,1,2,212,0
18270.0,266,1,19.799999999999997,1,1,2,112,0
18272.0,113,4,50.24,3,4,3,343,3
18273.0,95,2,153.0,3,2,4,324,1
18278.0,73,1,17.0,4,1,2,412,1
18280.0,277,1,23.700000000000003,1,1,2,112,0
18281.0,180,1,5.04,2,1,1,211,0
18282.0,126,1,12.75,2,1,1,211,0
18283.0,95,7,35.95,3,4,3,343,3
18287.0,201,1,10.2,1,1,1,111,0
